    Ne 22  (n,a    )  O  19   1.47736E-05+- 6.00000E+01          Na 22  (n,np   )  Ne 21   1.46403E-04+- 1.00000E+02
    Na 22  (n,g    )  Na 23   2.11699E+01+- 3.26023E+01          Na 22  (n,p    )  Ne 22   2.41953E+03+- 2.99957E+01
    Na 22  (n,d    )  Ne 21   1.18529E-04+- 1.00000E+02          Na 22  (n,t    )  Ne 20   2.76854E-05+- 6.00000E+01
    Na 22  (n,a    )  F  19   2.19835E+01+- 2.98780E+01          Na 22  (n,2a   )  N  15   2.28371E-04+- 2.00000E+02
    Na 22  (n,pa   )  O  18   3.32923E-09+- 2.00000E+02          Na 23  (n,np   )  Ne 22   4.28467E-06+- 1.00000E+02
    Na 23  (n,g    )  Na 24   1.07671E-02+- 4.29613E+01          Na 23  (n,g    )  Na 24m  2.61628E-02+- 2.56886E+01
    Na 23  (n,p    )  Ne 23   5.71562E-04+- 2.00000E+01          Na 23  (n,d    )  Ne 22   1.67154E-05+- 1.00000E+02
    Na 23  (n,a    )  F  20   1.45772E-04+- 1.50000E+01          Na 24  (n,n    )  Na 24m  2.74202E-02+- 1.00000E+02
    Na 24  (n,2n   )  Na 23   1.13769E-03+- 4.00000E+01          Na 24  (n,g    )  Na 25   3.34465E-03+- 7.20586E+02
    Na 24  (n,p    )  Ne 24   1.27070E-03+- 5.00000E+01          Na 24  (n,d    )  Ne 23   2.13730E-08+- 1.00000E+02
    Na 24  (n,t    )  Ne 22   5.61764E-07+- 6.00000E+01          Na 24  (n,a    )  F  21   6.41726E-05+- 6.00000E+01
    Mg 24  (n,g    )  Mg 25   4.70051E-03+- 1.58902E+01          Mg 24  (n,p    )  Na 24   3.95138E-04+- 6.32456E+01
    Mg 24  (n,p    )  Na 24m  1.78295E-04+- 6.32456E+01          Mg 24  (n,a    )  Ne 21   2.62984E-03+- 4.00000E+01
    Mg 25  (n,2n   )  Mg 24   2.13179E-04+- 4.00000E+01          Mg 25  (n,g    )  Mg 26   1.64115E-02+- 2.58832E+01
    Mg 25  (n,p    )  Na 25   7.97581E-04+- 2.00000E+01          Mg 25  (n,a    )  Ne 22   3.01537E-03+- 3.00000E+01
    Mg 26  (n,g    )  Mg 27   3.35915E-03+- 9.74634E+00          Mg 26  (n,p    )  Na 26   6.47501E-07+- 3.00000E+01
    Mg 26  (n,a    )  Ne 23   6.37084E-06+- 2.00000E+01          Mg 28  (n,2n   )  Mg 27   6.84712E-05+- 4.00000E+01
    Mg 28  (n,g    )  Mg 29   1.89829E-04+- 8.92484E+02          Mg 28  (n,a    )  Ne 25   1.44897E-08+- 6.00000E+01
    Al 26  (n,n    )  Al 26m  4.21366E-03+- 1.00000E+02          Al 26  (n,np   )  Mg 25   2.12915E-04+- 1.00000E+02
    Al 26  (n,g    )  Al 27   5.12592E-02+- 8.87302E+02          Al 26  (n,p    )  Mg 26   3.66741E-01+- 5.00000E+01
    Al 26  (n,d    )  Mg 25   8.46863E-05+- 1.00000E+02          Al 26  (n,t    )  Mg 24   8.63375E-06+- 6.00000E+01
    Al 26  (n,a    )  Na 23   8.70668E-01+- 6.00000E+01          Al 26  (n,pa   )  Ne 22   2.91490E-08+- 2.00000E+02
    Al 27  (n,np   )  Mg 26   7.40155E-07+- 5.00000E+01          Al 27  (n,g    )  Al 28   2.03412E-02+- 9.43475E+00
    Al 27  (n,p    )  Mg 27   1.41761E-03+- 1.00000E+01          Al 27  (n,d    )  Mg 26   3.60993E-06+- 5.00000E+01
    Al 27  (n,a    )  Na 24   1.75891E-04+- 6.08276E+01          Al 27  (n,a    )  Na 24m  7.90168E-05+- 6.08276E+01
    Si 28  (n,g    )  Si 29   1.49285E-02+- 8.43980E+00          Si 28  (n,p    )  Al 28   2.19055E-03+- 5.00000E+00
    Si 28  (n,a    )  Mg 25   9.28123E-04+- 2.80627E+01          Si 29  (n,2n   )  Si 28   4.36602E-05+- 4.00000E+01
    Si 29  (n,g    )  Si 30   9.32825E-03+- 1.43348E+01          Si 29  (n,p    )  Al 29   1.07192E-03+- 1.00000E+01
    Si 29  (n,a    )  Mg 26   2.39024E-03+- 3.00000E+01          Si 30  (n,g    )  Si 31   3.28975E-02+- 7.97086E+00
    Si 30  (n,p    )  Al 30   1.10443E-06+- 2.00000E+01          Si 30  (n,a    )  Mg 27   3.36509E-05+- 1.00000E+01
    Si 31  (n,2n   )  Si 30   1.13072E-03+- 4.00000E+01          Si 31  (n,g    )  Si 32   6.19653E-03+- 1.01609E+01
    Si 31  (n,p    )  Al 31   2.81496E-06+- 5.00000E+01          Si 31  (n,a    )  Mg 28   4.96967E-05+- 6.00000E+01
    Si 32  (n,2n   )  Si 31   1.30873E-05+- 4.00000E+01          Si 32  (n,g    )  Si 33   9.76317E-04+- 8.78751E+02
    Si 32  (n,a    )  Mg 29   1.66687E-10+- 6.00000E+01          P  31  (n,np   )  Si 30   9.69689E-05+- 1.00000E+02
    P  31  (n,g    )  P  32   1.43414E-02+- 1.09920E+01          P  31  (n,p    )  Si 31   9.63686E-03+- 1.00000E+01
    P  31  (n,d    )  Si 30   4.25204E-05+- 1.00000E+02          P  31  (n,a    )  Al 28   9.70849E-04+- 1.00000E+01
    P  32  (n,2n   )  P  31   1.64939E-04+- 4.00000E+01          P  32  (n,np   )  Si 31   2.81014E-08+- 1.00000E+02
    P  32  (n,g    )  P  33   3.86598E-02+- 8.73727E+02          P  32  (n,p    )  Si 32   1.75334E-02+- 5.00000E+01
    P  32  (n,d    )  Si 31   3.33887E-06+- 1.00000E+02          P  32  (n,t    )  Si 30   5.06039E-07+- 6.00000E+01
    P  32  (n,a    )  Al 29   7.02127E-04+- 6.00000E+01          P  33  (n,g    )  P  34   1.23319E-02+- 8.98530E+02
    P  33  (n,p    )  Si 33   1.71460E-04+- 5.00000E+01          P  33  (n,d    )  Si 32   6.92947E-07+- 1.00000E+02
    P  33  (n,a    )  Al 30   5.02625E-06+- 6.00000E+01          S  32  (n,na   )  Si 28   1.63227E-06+- 1.00000E+02
    S  32  (n,np   )  P  31   4.69265E-06+- 1.00000E+02          S  32  (n,g    )  S  33   4.42056E-02+- 8.47982E+00
    S  32  (n,p    )  P  32   2.33517E-02+- 1.00000E+01          S  32  (n,d    )  P  31   3.28027E-06+- 1.00000E+02
    S  32  (n,a    )  Si 29   2.38594E-02+- 1.95587E+01          S  33  (n,2n   )  S  32   1.85303E-05+- 4.00000E+01
    S  33  (n,na   )  Si 29   4.01988E-08+- 1.00000E+02          S  33  (n,g    )  S  34   2.91326E-02+- 2.28825E+01
    S  33  (n,p    )  P  33   1.83464E-02+- 3.96414E+01          S  33  (n,d    )  P  32   4.41289E-07+- 1.00000E+02
    S  33  (n,a    )  Si 30   6.66498E-02+- 4.68664E+01          S  34  (n,na   )  Si 30   3.27418E-09+- 1.00000E+02
    S  34  (n,g    )  S  35   1.85199E-02+- 2.62081E+01          S  34  (n,p    )  P  34   1.03651E-04+- 2.00000E+01
    S  34  (n,d    )  P  33   8.67529E-10+- 1.00000E+02          S  34  (n,a    )  Si 31   9.86346E-04+- 2.00000E+01
    S  35  (n,2n   )  S  34   6.70470E-04+- 4.00000E+01          S  35  (n,g    )  S  36   2.61276E-02+- 8.76906E+02
    S  35  (n,p    )  P  35   1.67169E-04+- 5.00000E+01          S  35  (n,a    )  Si 32   6.78549E-04+- 6.00000E+01
    S  36  (n,g    )  S  37   1.49749E-02+- 2.40309E+01          S  36  (n,p    )  P  36   1.30585E-11+- 5.00000E+01
    S  36  (n,a    )  Si 33   2.22401E-05+- 6.00000E+01          Cl 35  (n,na   )  P  31   9.41413E-09+- 1.00000E+02
    Cl 35  (n,np   )  S  34   2.19608E-04+- 1.00000E+02          Cl 35  (n,g    )  Cl 36   3.54161E+00+- 9.30774E+00
    Cl 35  (n,p    )  S  35   8.16540E-02+- 9.93300E+00          Cl 35  (n,d    )  S  34   5.80632E-05+- 1.00000E+02
    Cl 35  (n,a    )  P  32   7.01861E-03+- 1.99815E+01          Cl 36  (n,2n   )  Cl 35   4.54089E-05+- 4.00000E+01
    Cl 36  (n,na   )  P  32   8.30408E-11+- 1.00000E+02          Cl 36  (n,np   )  S  35   1.35652E-06+- 1.00000E+02
    Cl 36  (n,g    )  Cl 37   8.31689E-01+- 4.19172E+01          Cl 36  (n,p    )  S  36   1.91639E-02+- 3.46724E+01
    Cl 36  (n,d    )  S  35   4.00372E-06+- 1.00000E+02          Cl 36  (n,t    )  S  34   2.52237E-07+- 6.00000E+01
    Cl 36  (n,a    )  P  33   3.85046E-02+- 7.96594E+01          Cl 37  (n,na   )  P  33   2.99220E-10+- 1.00000E+02
    Cl 37  (n,np   )  S  36   4.54396E-06+- 1.00000E+02          Cl 37  (n,g    )  Cl 38   3.18352E-02+- 4.19727E+01
    Cl 37  (n,g    )  Cl 38m  4.31074E-03+- 1.79841E+01          Cl 37  (n,p    )  S  37   7.94685E-05+- 2.00000E+01
    Cl 37  (n,d    )  S  36   6.00984E-06+- 1.00000E+02          Cl 37  (n,a    )  P  34   7.24534E-05+- 2.00000E+01
    Ar 36  (n,na   )  S  32   5.40821E-07+- 1.00000E+02          Ar 36  (n,np   )  Cl 35   1.86107E-06+- 1.00000E+02
